Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
LR143986,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,NIC Maryland,10/01/18-10/31/18
LR140289,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Baltimore Symphony Orchestra,11/01/17-10/31/18
LR140298,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Century Engineering ,11/01/17-10/31/18
LR140300,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Children's National Health System,11/01/17-10/31/18
LR140311,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Envirotest Systems Holdings Corp.,11/01/17-10/31/18
LR140314,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Facebook, Inc.",11/01/17-10/31/18
LR140318,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Gaudenzia, Inc.",11/01/17-10/31/18
LR140334,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,H&R Block Management LLC,11/01/17-10/31/18
LR140339,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Lexington Law (John C. Heath, Attorney at Law, PLLC dba Lexington Law Firm)",11/01/17-10/31/18
LR140345,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Maryland Wineries Association,11/01/17-10/31/18
LR140350,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Pivot Physical Therapy,11/01/17-10/31/18
LR140357,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Sheppard Pratt Health System,11/01/17-10/31/18
LR140359,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,VALIC,11/01/17-10/31/18
LR140361,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Walden University/Laureate Education, Inc.",11/01/17-10/31/18
LR139697,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,FedEx Corporation,11/01/17-10/31/18
LR140299,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,CGI Technologies and Solutions Inc.,11/01/17-10/31/18
LR140302,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Chimes, The",11/01/17-10/31/18
LR140305,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Deepwater Wind, LLC",11/01/17-10/31/18
LR140338,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Info Tech, Inc.",11/01/17-10/31/18
LR140346,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Montgomery Park,11/01/17-10/31/18
LR140358,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Uber Technologies, Inc.",11/01/17-10/31/18
LR140364,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Waste Management of Maryland,11/01/17-10/31/18
LR143336,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,HNTB Corporation,03/09/18-10/31/18
LR143416,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Parking Vault Ltd,04/11/18-10/31/18
LR143701,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Landmark Restoration Partners, LLC",09/04/18-10/31/18
LR140286,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Alkermes, Inc.",11/01/17-10/31/18
LR140290,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Brewers Association of Maryland,11/01/17-10/31/18
LR140296,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Cal Ripken, Sr. Foundation",11/01/17-10/31/18
LR140297,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Canton Group, The ",11/01/17-10/31/18
LR140308,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Education Affiliates/Fortis College,11/01/17-10/31/18
LR140336,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Humanim, Inc.",11/01/17-10/31/18
LR140340,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Maryland Association of Realtors, Inc.",11/01/17-10/31/18
LR143334,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Retail Finance International Holdings, Inc. and its affiliates and subsidiaries, c/o MultiState Associates Inc.",03/09/18-10/31/18
LR143679,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Maryland Hemp Educational Corporation,08/16/18-10/31/18
LR140292,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Bruce & Merrilees Electric Company,11/01/17-10/31/18
LR140303,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Columbia Gas Transmission, LLC",11/01/17-10/31/18
LR140306,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Dominion Resources Services, Inc.",11/01/17-10/31/18
LR140315,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Food & Friends,11/01/17-10/31/18
LR140343,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Maryland Jockey Club,11/01/17-10/31/18
LR140348,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Park Heights Partners, LLC",11/01/17-10/31/18
LR140349,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/17-10/31/18
LR140355,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Scientific Games Corporation,11/01/17-10/31/18
LR140360,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Veolia Energy Baltimore Corporation,11/01/17-10/31/18
LR141186,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Mid-Atlantic Health Care,11/01/17-10/31/18
LR142635,"Rodgers, Beatrice ","Resource Connections, Inc.",Resource Connections Inc,01/03/18-10/31/18
LR142297,"Rohling, Martin Guy",Albers & Company,Fresenius Medical Care,11/27/17-10/31/18
LR142300,"Rohling, Martin Guy",Albers & Company,"Intuit, Inc.",11/27/17-10/31/18
LR143926,"Rohloff, Jason Danial",The College Board,College Board ,09/24/18-10/31/18
LR142734,"Rohrer, Amy ",Maryland Hotel Lodging Association,Maryland Hotel & Lodging Association,01/08/18-10/31/18
LR142744,"Rose-DeBrigida, Angela ",Harford County Chamber of Commerce,Harford County Chamber of Commerce,12/20/17-10/31/18
LR140999,"Rosen, Brian S",N/A,Purdue Pharma,11/01/17-10/31/18
LR142269,"Rosenberg, Jeff ",Amalgamated Transit Union International,Amalgamated Transit Union International,11/21/17-10/31/18
LR142230,"Rosenberg, Adam Craig",Baltimore Child Abuse Center,Baltimore Child Abuse Center,11/13/17-10/31/18
LR140523,"Ross, Justin ","Perry, White, Ross & Jacobson",AltaGas,11/01/17-10/31/18
LR140526,"Ross, Justin ","Perry, White, Ross & Jacobson",Anheuser-Busch Companies,11/01/17-10/31/18
LR140533,"Ross, Justin ","Perry, White, Ross & Jacobson","Enova Online Services, Inc",11/01/17-10/31/18
LR140542,"Ross, Justin ","Perry, White, Ross & Jacobson",Corvias Solutions,11/01/17-10/31/18
LR140544,"Ross, Justin ","Perry, White, Ross & Jacobson",Curtis Bay Energy,11/01/17-10/31/18
LR140561,"Ross, Justin ","Perry, White, Ross & Jacobson",DraftKings Inc.,11/01/17-10/31/18
LR140579,"Ross, Justin ","Perry, White, Ross & Jacobson",Glaxo Smith Kline,11/01/17-10/31/18
LR140637,"Ross, Justin ","Perry, White, Ross & Jacobson",Maryland Affordable Housing Coalition,11/01/17-10/31/18
LR140640,"Ross, Justin ","Perry, White, Ross & Jacobson",Maryland Horse Breeders Association,11/01/17-10/31/18
LR140656,"Ross, Justin ","Perry, White, Ross & Jacobson","NRG Energy, Inc.",11/01/17-05/31/18
LR140702,"Ross, Justin ","Perry, White, Ross & Jacobson",Sellers Dorsey & Associates,11/01/17-10/31/18
LR140712,"Ross, Justin ","Perry, White, Ross & Jacobson","St. John Properties, Inc.",11/01/17-10/31/18
LR140749,"Ross, Justin ","Perry, White, Ross & Jacobson","Stadium Square Holdings, LLC",11/01/17-10/31/18
LR140750,"Ross, Justin ","Perry, White, Ross & Jacobson",Stevenson University,11/01/17-10/31/18
LR140751,"Ross, Justin ","Perry, White, Ross & Jacobson",Sun Services ,11/01/17-10/31/18
LR140752,"Ross, Justin ","Perry, White, Ross & Jacobson",Tessemae's All Natural ,11/01/17-10/31/18
LR140756,"Ross, Justin ","Perry, White, Ross & Jacobson","Uber Technologies, Inc.",11/01/17-10/31/18
LR140759,"Ross, Justin ","Perry, White, Ross & Jacobson",Urban Investment Partners,11/01/17-10/31/18
LR143576,"Ross, Justin ","Perry, White, Ross & Jacobson","GenOn Mid-Atlantic, Inc. ",06/01/18-10/31/18
LR142508,"Ross, Justin ","Perry, White, Ross & Jacobson",Ulman Cancer Fund,12/12/17-10/31/18
LR140522,"Ross, Justin ","Perry, White, Ross & Jacobson",Airbnb,11/01/17-10/31/18
LR140529,"Ross, Justin ","Perry, White, Ross & Jacobson",Baltimore Scrap Corp.,11/01/17-10/31/18
LR140543,"Ross, Justin ","Perry, White, Ross & Jacobson","County Commissioners of Charles County, MD",11/01/17-10/31/18
LR140558,"Ross, Justin ","Perry, White, Ross & Jacobson",Daycon,11/01/17-10/31/18
LR140576,"Ross, Justin ","Perry, White, Ross & Jacobson",FirstEnergy Corp.,11/01/17-10/31/18
LR140589,"Ross, Justin ","Perry, White, Ross & Jacobson",Greenberg Gibbons,11/01/17-10/31/18
LR140670,"Ross, Justin ","Perry, White, Ross & Jacobson",Pharmaceutical Research & Manufacturers of America,11/01/17-10/31/18
LR140687,"Ross, Justin ","Perry, White, Ross & Jacobson",Recovery Centers of America,11/01/17-10/31/18
LR140754,"Ross, Justin ","Perry, White, Ross & Jacobson","Mentor Network, The",11/01/17-10/31/18
LR140755,"Ross, Justin ","Perry, White, Ross & Jacobson",Tradepoint Atlantic,11/01/17-10/31/18
LR140757,"Ross, Justin ","Perry, White, Ross & Jacobson","United HealthCare Services, Inc.",11/01/17-10/31/18
LR141437,"Ross, Justin ","Perry, White, Ross & Jacobson",COPT,11/01/17-10/31/18
LR143036,"Ross, Justin ","Perry, White, Ross & Jacobson",Republic Services,01/22/18-10/31/18
LR143595,"Ross, Justin ","Perry, White, Ross & Jacobson",RPAI US Management LLC,06/11/18-10/31/18
LR143596,"Ross, Justin ","Perry, White, Ross & Jacobson",Gilbane Development Comapny,06/11/18-10/31/18
LR140521,"Ross, Justin ","Perry, White, Ross & Jacobson",AFSCME Maryland,11/01/17-10/31/18
LR140525,"Ross, Justin ","Perry, White, Ross & Jacobson","Altria Client Services LLC and its Affiliates - Philip Morris USA Inc., John Middleton Co., U.S. Smokeless Tobacco Company, LLC and Nu Mark LLC",11/01/17-10/31/18
LR140530,"Ross, Justin ","Perry, White, Ross & Jacobson",Calvin Cafritz Enterprises,11/01/17-10/31/18
LR140536,"Ross, Justin ","Perry, White, Ross & Jacobson",Coalition for Procurement Reform,11/01/17-10/31/18
LR140582,"Ross, Justin ","Perry, White, Ross & Jacobson",Global Tel-Link (GTL),11/01/17-10/31/18
LR140607,"Ross, Justin ","Perry, White, Ross & Jacobson",Howard Hughes Corporation,11/01/17-10/31/18
LR140626,"Ross, Justin ","Perry, White, Ross & Jacobson",IWP (Injured Workers Pharmacy),11/01/17-10/31/18
LR140666,"Ross, Justin ","Perry, White, Ross & Jacobson","Peterson Companies, The",11/01/17-10/31/18
LR140760,"Ross, Justin ","Perry, White, Ross & Jacobson",W.R. Grace & Co.,11/01/17-10/31/18
LR140761,"Ross, Justin ","Perry, White, Ross & Jacobson",Washington Redskins,11/01/17-10/31/18
LR143031,"Ross, Justin ","Perry, White, Ross & Jacobson",Royal Farms,01/22/18-10/31/18
LR143211,"Ross, Justin ","Perry, White, Ross & Jacobson","US Wind, Inc.",02/09/18-10/31/18
LR143471,"Ross, Justin ","Perry, White, Ross & Jacobson",Atapco Properties,05/15/18-10/31/18
LR140520,"Ross, Justin ","Perry, White, Ross & Jacobson","Konterra Associates, LLC",11/01/17-10/31/18
LR140528,"Ross, Justin ","Perry, White, Ross & Jacobson",Baltimore Arts Realty Corporation,11/01/17-10/31/18
LR140531,"Ross, Justin ","Perry, White, Ross & Jacobson",Clear Channel Outdoor,11/01/17-10/31/18
LR140541,"Ross, Justin ","Perry, White, Ross & Jacobson","Corizon Health, Inc.",11/01/17-10/31/18
LR140569,"Ross, Justin ","Perry, White, Ross & Jacobson",Ernst & Young,11/01/17-10/31/18
LR140571,"Ross, Justin ","Perry, White, Ross & Jacobson","FanDuel, Inc.",11/01/17-10/31/18
LR140591,"Ross, Justin ","Perry, White, Ross & Jacobson",Greenvest,11/01/17-10/31/18
LR140599,"Ross, Justin ","Perry, White, Ross & Jacobson","Holy Cross Health, Inc. ",11/01/17-10/31/18
LR140632,"Ross, Justin ","Perry, White, Ross & Jacobson",Manekin Corporation,11/01/17-10/31/18
LR140681,"Ross, Justin ","Perry, White, Ross & Jacobson",Procter & Gamble ,11/01/17-10/31/18
LR140697,"Ross, Justin ","Perry, White, Ross & Jacobson","Scotts Miracle-Gro Company, The",11/01/17-10/31/18
LR141435,"Ross, Justin ","Perry, White, Ross & Jacobson",Washington Redskins Charitable Foundation,11/01/17-10/31/18
LR141436,"Ross, Justin ","Perry, White, Ross & Jacobson",Transurban,11/01/17-10/31/18
LR143176,"Ross, Justin ","Perry, White, Ross & Jacobson",Voters Right To Know,02/06/18-10/31/18
LR143270,"Ross, Justin ","Perry, White, Ross & Jacobson",Fidelity Investments,02/22/18-10/31/18
LR143305,"Ross, Justin ","Perry, White, Ross & Jacobson","GTI Maryland, LLC",03/05/18-10/31/18
LR143594,"Ross, Justin ","Perry, White, Ross & Jacobson",Pure Hana Synergy,06/11/18-10/31/18
LR142510,"Ross, Justin ","Perry, White, Ross & Jacobson",Roadbotics,12/12/17-10/31/18
LR142902,"Ross, Justin ","Perry, White, Ross & Jacobson","TransCore, LP",01/12/18-10/31/18
LR143158,"Ross, Justin ","Perry, White, Ross & Jacobson",Surescripts,02/06/18-10/31/18
LR142509,"Ross, Justin ","Perry, White, Ross & Jacobson",Ferring Pharmaceuticals Inc.,12/12/17-10/31/18
LR140527,"Ross, Justin ","Perry, White, Ross & Jacobson",AT&T,11/01/17-10/31/18
LR140538,"Ross, Justin ","Perry, White, Ross & Jacobson",Community First Development Corporation,11/01/17-10/31/18
LR140549,"Ross, Justin ","Perry, White, Ross & Jacobson","Darden, Inc.",11/01/17-10/31/18
LR140566,"Ross, Justin ","Perry, White, Ross & Jacobson",Election Systems & Software,11/01/17-10/31/18
LR140595,"Ross, Justin ","Perry, White, Ross & Jacobson","HDR Engineering, Inc. ",11/01/17-10/31/18
LR140628,"Ross, Justin ","Perry, White, Ross & Jacobson",Kaplan Higher Education ,11/01/17-10/31/18
LR140629,"Ross, Justin ","Perry, White, Ross & Jacobson",Keolis America Inc.,11/01/17-10/31/18
LR140642,"Ross, Justin ","Perry, White, Ross & Jacobson",Mercy Medical Center,11/01/17-10/31/18
LR140653,"Ross, Justin ","Perry, White, Ross & Jacobson","Nissan North America, Inc. ",11/01/17-10/31/18
LR140673,"Ross, Justin ","Perry, White, Ross & Jacobson",Ports America Chesapeake,11/01/17-10/31/18
LR140675,"Ross, Justin ","Perry, White, Ross & Jacobson",Preston Scheffenacker Properties,11/01/17-10/31/18
LR140685,"Ross, Justin ","Perry, White, Ross & Jacobson",Pure Life Medical Inc.,11/01/17-10/31/18
LR140709,"Ross, Justin ","Perry, White, Ross & Jacobson",Southern Management Corporation,11/01/17-10/31/18
LR140762,"Ross, Justin ","Perry, White, Ross & Jacobson","Wegmans Food Markets, Inc. ",11/01/17-10/31/18
LR143350,"Rottenberg, Janice ",Patients for Affordable Drugs Now,Patients for Affordable Drugs Now,03/13/18-04/11/18
LR140547,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Alkermes, Inc.",11/01/17-10/31/18
LR140550,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Bruce & Merrilees Electric Company,11/01/17-10/31/18
LR140551,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/01/17-10/31/18
LR140587,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Enterprise RAC Company of Baltimore, LLC",11/01/17-10/31/18
LR140590,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Envirotest Systems Holdings Corp.,11/01/17-10/31/18
LR140603,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Grocery Manufacturers Association,11/01/17-10/31/18
LR140615,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Lexington Law (John C. Heath, Attorney at Law, PLLC dba Lexington Law Firm)",11/01/17-10/31/18
LR140682,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Maryland Hospital Association,11/01/17-10/31/18
LR140688,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Montgomery Park,11/01/17-10/31/18
LR140705,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Walden University/Laureate Education, Inc.",11/01/17-10/31/18
LR141188,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Mid-Atlantic Health Care,11/01/17-10/31/18
LR140553,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Canton Group, The ",11/01/17-10/31/18
LR140560,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Century Engineering ,11/01/17-10/31/18
LR140580,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Deepwater Wind, LLC",11/01/17-10/31/18
LR140583,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Dominion Energy, Inc.",11/01/17-10/31/18
LR140594,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Facebook, Inc.",11/01/17-10/31/18
LR139696,"Rozner, Joel D",Rifkin Weiner Livingston LLC,FedEx Corporation,11/01/17-10/31/18
LR140664,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Maryland Association of Realtors, Inc.",11/01/17-10/31/18
LR140677,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Maryland Care Inc. dba Maryland Physicians Care,11/01/17-10/31/18
LR140684,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Maryland Jockey Club,11/01/17-10/31/18
LR140695,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Pivot Physical Therapy,11/01/17-10/31/18
LR140700,"Rozner, Joel D",Rifkin Weiner Livingston LLC,SAS Institute Inc.,11/01/17-10/31/18
LR140706,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Washington Area New Automobile Dealers Association (WANADA),11/01/17-10/31/18
LR140708,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Waste Management of Maryland,11/01/17-10/31/18
LR143414,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Parking Vault Ltd,04/11/18-10/31/18
LR140555,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/17-10/31/18
LR140563,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Children's National Health System,11/01/17-10/31/18
LR140568,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Columbia Gas Transmission, LLC",11/01/17-10/31/18
LR140585,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Education Affiliates/Fortis College,11/01/17-10/31/18
LR140597,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Food & Friends,11/01/17-10/31/18
LR140613,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Info Tech, Inc.",11/01/17-10/31/18
LR140669,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Maryland Automobile Dealers Association,11/01/17-10/31/18
LR140686,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Maryland Wineries Association,11/01/17-10/31/18
LR140690,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Optotraffic LLC,11/01/17-10/31/18
LR140701,"Rozner, Joel D",Rifkin Weiner Livingston LLC,Scientific Games Corporation,11/01/17-10/31/18
LR143337,"Rozner, Joel D",Rifkin Weiner Livingston LLC,HNTB Corporation,03/09/18-10/31/18
LR142498,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"O.C. Seacrets, Inc./Seacrets Distilling Company",12/12/17-10/31/18
LR140548,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"America Works of Maryland, Inc.",11/01/17-10/31/18
LR140600,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Gaudenzia, Inc.",11/01/17-10/31/18
LR140605,"Rozner, Joel D",Rifkin Weiner Livingston LLC,HealthSouth Corporation,11/01/17-10/31/18
LR140692,"Rozner, Joel D",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/17-10/31/18
LR142727,"Ruben, Kathy ",Consumer Health First,Consumer Health First,01/08/18-10/31/18
LR140449,"Rudolph, Kevin A",Maryland Chamber of Commerce,Maryland Chamber of Commerce,11/07/17-09/26/18
LR140763,"Russell, Mary Ellen ","Maryland Catholic Conference, LLC","Maryland Catholic Conference, LLC.",11/01/17-06/30/18
LR142371,"Ruth, Laurence Ann",Women's Law Center of Maryland Inc.,"Women's Law Center of MD, Inc.",11/27/17-04/30/18
LR143665,"Ryan, Tara ",Association for Accessible Medicines,Association for Accessible Medicines,08/28/18-10/31/18
LR140902,"Sadusky, Bernard J",Maryland Association of Community Colleges,Maryland Association of Community Colleges,11/01/17-10/30/18
LR142258,"Sadwin, Ariel David",Agudath Israel of Maryland,Agudath Israel of Maryland,11/21/17-10/31/18
LR142461,"Sailer, Brian A",Flywheel Government Solutions,Source HOV,12/06/17-04/30/18
LR142070,"Sailer, Brian A",Flywheel Government Solutions,"GEO Group, Inc., The",11/08/17-04/30/18
LR142159,"Sailer, Brian A",Flywheel Government Solutions,"Johnson Controls, Inc.",11/06/17-04/30/18
LR143003,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Nutanix,01/22/18-10/31/18
LR143865,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Maryland Troopers Association,09/15/18-10/31/18
LR141931,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",National Ready Mixed Concrete Association ,11/01/17-10/31/18
LR141934,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.","Lifebridge Health, Inc.",11/01/17-10/31/18
LR141942,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.","Clark Construction Group, LLC",11/01/17-10/31/18
LR98241,"Sanchez, Alexander ",LIUNA - MAROC,LIUNA MAROC (Mid-Atlantic Regional Organizing Coalition),11/21/17-03/01/18
LR141927,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Maryland Hospital Association,11/01/17-10/31/18
LR141930,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.","UMUC Ventures, Inc. ",11/01/17-10/31/18
LR141940,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.","Cubic Transportation Systems, Inc. ",11/01/17-10/31/18
LR141941,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Deloitte Consulting LLP,11/01/17-10/31/18
LR142154,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Johnson & Johnson,11/08/17-10/31/18
LR141932,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",St. Mary's College of Maryland Foundation,11/01/17-10/31/18
LR141935,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.","AstraZeneca Pharmaceuticals, LP",11/01/17-10/31/18
LR143973,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Council for International Educational Exchange,10/01/18-10/31/18
LR142309,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Maryland Coalition of Concerned Clubs,12/01/17-10/31/18
LR143309,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Howard Hughes Medical Institute,03/05/18-05/31/18
LR143635,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Palo Alto Networks,07/13/18-10/31/18
LR141929,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Maryland Managed Care Organization Association,11/01/17-10/31/18
LR141933,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",Golden Entertainment,11/01/17-10/31/18
LR141936,"Sanchez, Delora ","Cornerstone Government Affairs, Inc.",CenturyLink,11/01/17-10/31/18
LR141773,"Sandusky, Andrew ",AbbVie,AbbVie Inc. ,11/01/17-10/24/18
LR141237,"Santo, Chris ",Maryland Catholic Conference,"Maryland Catholic Conference, LLC.",11/01/17-10/10/18
LR142402,"Saquella, Diana K.",Greenwood Consulting,Wine Institute,11/30/17-10/31/18
LR142406,"Saquella, Thomas S.",Thomas S. Saquella,Wine Institute,11/30/17-10/31/18
LR143565,"Sarly, Benjamin ",Hudson Advisors L.P.,Hudson Advisors L.P.,06/01/18-10/31/18
LR141205,"Satterfield, John William","Delmarva Poultry Industry, Inc.","Delmarva Poultry Industry, Inc.",11/01/17-10/31/18
LR142730,"Satterfield, Christine A.",Office of Bruce Bereano,"One Call Concepts, Inc.",01/04/18-10/31/18
LR143200,"Savage, Pamela ","Christian Science Committee on Publication for Maryland, Inc.",Christian Science Committee on Publication for Maryland,02/12/18-10/31/18
LR142005,"Scarr, Emily ",Maryland PIRG,MaryPIRG Citizen Lobby,02/01/18-10/31/18
LR142846,"Schafer, Julie Anne",Unitarian Universalist Legislative Ministry of Maryland,Unitarian Universalist Legislative Ministry of Maryland,01/13/18-10/31/18
LR141493,"Scharpf, Stephanie ",Jai Medical Systems,Jai Medical Systems,11/01/17-10/31/18
LR143237,"Schiff, Jake ",Harris Jones & Malone,"Maryland DC Vending Association, Inc. ",02/08/18-04/30/18
LR143345,"Schiff, Jake ",Harris Jones & Malone,"Family Tree, The ",03/13/18-04/30/18
LR142640,"Schiff, Jake ",Harris Jones & Malone,"Harris Jones & Malone, LLC",01/10/18-04/30/18
LR142529,"Schlattman, Suzanne  Rees","Maryland Citizens' Health Initiative, Inc.","Maryland Citizens' Health Initiative, Inc.",12/14/17-10/31/18
LR142949,"Schmidt-Perkins, Drusilla ",NA,Baltimore Investment Coalition,01/18/18-04/30/18
LR143109,"Schmidt-Perkins, Drusilla ",NA,MDB,01/26/18-10/31/18
LR143087,"Schmidt-Perkins, Drusilla ",NA,"Back River Precast, LLC",01/25/18-10/31/18
LR142721,"Schneiderman, Franz ",Consumer Auto,Consumer Auto,01/01/18-10/31/18
LR142464,"Schumitz, Kali ",Maryland Center on Economic Policy,Maryland Center on Economic Policy,12/06/17-10/31/18
LR141475,"Schwartz, Metz & Wise, PA","Schwartz, Metz & Wise, P.A. ","Schwartz, Metz & Wise, PA",11/01/17-10/31/18
LR142432,"Scott, Lawrence ","Scott Strategies, Inc.","Peterson Companies, The",11/27/17-03/31/18
LR142434,"Scott, Lawrence ","Scott Strategies, Inc.",SK Hospitality,11/26/17-10/31/18
LR142435,"Scott, Charles E",Washington Metropolitan Area Transit Authority,Washington Metropolitan Area Transit Authority (WMATA),01/01/18-10/31/18
LR142433,"Scott, Lawrence ","Scott Strategies, Inc.",Gould Property Company,11/27/17-10/31/18
LR141497,"Seunarine, Jai Mitra ",Jai Medical Systems,Jai Medical Systems,11/01/17-10/31/18
LR139727,"Severoni, Anthony ",N/A,Sunovion Pharmaceuticals Inc.,11/01/17-10/31/18
LR141215,"SFAAMD Association, Inc.","SFAAMD Association, Inc. ","SFAAMD Association, Inc.",11/01/17-10/31/18
LR142075,"Shahinian, Kathy ",Episcopal Diocese of Maryland,"Episcopal Diocese of Maryland, The",11/08/17-04/30/18
LR141495,"Shannon, Kelley  ",Jai Medical Systems,Jai Medical Systems,11/01/17-10/31/18
LR141920,"Shattuck, Daniel ",Barbara Marx Brocato & Associates,"Maryland Chapter, National Academy of Elder Law Attorneys",11/01/17-10/31/18
LR141921,"Shattuck, Daniel ",Barbara Marx Brocato & Associates,"League for People with Disabilities, Inc., The ",11/01/17-10/31/18
LR141916,"Shattuck, Daniel ",Barbara Marx Brocato & Associates,"Maryland Academy of Nutrition and Dietetics, The ",11/01/17-10/31/18
LR141918,"Shattuck, Daniel ",Barbara Marx Brocato & Associates,Bethesda NEWtrition and Wellness Solutions,11/01/17-10/31/18
